epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,2190.08,1.13795,0.68986,0.94701,0.54723,0.25253,0.25987,0.13254,1.62025,1.62131,1.17881,0.000371185,0.000371185,0.000371185
58,2228.55,1.10643,0.66761,0.93569,0.67025,0.25044,0.29737,0.14547,1.67876,1.3731,1.19662,0.000362938,0.000362938,0.000362938
59,2268.45,1.0956,0.67564,0.93161,0.64477,0.24364,0.27087,0.1425,1.65964,1.38394,1.24354,0.000354691,0.000354691,0.000354691
60,2306.76,1.10465,0.67713,0.92107,0.71414,0.22415,0.27119,0.14669,1.61745,1.34023,1.17628,0.000346445,0.000346445,0.000346445
61,2344.98,1.09803,0.66313,0.92152,0.57378,0.2581,0.27806,0.14146,1.64378,1.32415,1.21848,0.000338198,0.000338198,0.000338198
62,2383.36,1.04692,0.63111,0.91715,0.49731,0.30994,0.27513,0.14531,1.68021,1.29572,1.28025,0.000329951,0.000329951,0.000329951
63,2421.11,1.10634,0.67684,0.93718,0.57695,0.24177,0.26234,0.14192,1.66185,1.30564,1.23451,0.000321705,0.000321705,0.000321705
64,2459.05,1.06083,0.6371,0.9182,0.49708,0.30841,0.27064,0.14512,1.6231,1.33274,1.17058,0.000313458,0.000313458,0.000313458
65,2497.27,1.04805,0.62328,0.90082,0.56427,0.29844,0.27846,0.14922,1.56109,1.39883,1.20048,0.000305211,0.000305211,0.000305211
66,2536.34,1.05169,0.62615,0.91321,0.57536,0.26137,0.2695,0.14725,1.56556,1.45141,1.15481,0.000296964,0.000296964,0.000296964
67,2575.22,1.04561,0.61716,0.91483,0.54272,0.29439,0.27824,0.14841,1.57249,1.58907,1.14289,0.000288718,0.000288718,0.000288718
68,2613.7,1.03169,0.61889,0.90811,0.50249,0.30324,0.27867,0.14853,1.62058,1.62939,1.18189,0.000280471,0.000280471,0.000280471
69,2652.02,1.02829,0.60258,0.89602,0.55107,0.27554,0.28099,0.15082,1.61341,1.53333,1.17357,0.000272224,0.000272224,0.000272224
